Lead_1,Lead_2,Lead_3,Lead_4,Lead_5,Lead_6,Lead_7,Lead_8,Lead_9,Lead_10,Lead_11,Lead_12
-0.3527441937537241,-0.45855724974594,-0.1033692188696864,0.4586878347280796,-0.1542308559903212,-0.3334371511747838,0.22219245404917723,-0.0852549259847098,-0.031029898648299987,-0.27297710345048926,-0.3865838187701471,-0.7080566032857188
-0.3527441937537241,-0.45855724974594,-0.1033692188696864,0.4586878347280796,-0.1542308559903212,-0.3334371511747838,0.22219245404917723,-0.0852549259847098,0.00421152978612476,-0.2328987411155254,-0.3865838187701471,-0.5544706045647204
-0.3527441937537241,-0.33105755313054996,-0.0038847966581954723,0.405357118496917,-0.20958608304945725,-0.2187088846154122,0.22219245404917723,-0.06631284301180536,-0.013409184431087615,-0.2529379222830073,-0.3199192665998312,-0.4264822722972217
-0.41441867352669753,-0.33105755313054996,0.06243815148279847,0.4409109293176921,-0.28339305246163865,-0.1804661290956217,0.16919717539213053,-0.04737076003890091,-0.013409184431087615,-0.2529379222830073,-0.3199192665998312,-0.4520799387507214
-0.5069303931861576,-0.33105755313054996,0.16192257369428942,0.49424164554885475,-0.39410350657991083,-0.12310199581593591,0.1956948147206539,0.028397571852716883,0.03945295822054951,-0.2328987411155254,-0.2976977492097259,-0.4520799387507214
-0.4760931532996709,-0.33105755313054996,0.12876109962379242,0.4764647401384672,-0.3572000218738201,-0.14222337357583117,0.2751877327062239,0.04733965482562133,0.07469438665497424,-0.17278119761307958,-0.2754762318196206,-0.32409160648322266
-0.3527441937537241,-0.29918262897670245,0.029276677412301503,0.38758021308652946,-0.2280378254025026,-0.1804661290956217,0.35468065069179394,0.06628173779852578,0.109935815089399,-0.11266365411063374,-0.14214712747898875,-0.09371260840172496
-0.22939523420777733,-0.1398080082074649,0.06243815148279847,0.2275880643930416,-0.17268259834336652,-0.046616484776354855,0.3281830113632706,0.10416590374433468,0.12755652930661138,-0.07258529177566987,-0.11992561008888346,-0.1193102748552247
-0.2910697139807507,-0.1716829323613124,0.09559962555329544,0.2809187806242042,-0.2280378254025026,-0.008373729256564336,0.3016853720347472,0.12310798671723913,0.1804186719582485,-0.012467748273224052,-0.07548257530867285,-0.19610327421572396
-0.22939523420777733,-0.1398080082074649,0.06243815148279847,0.2275880643930416,-0.17268259834336652,-0.008373729256564336,0.3016853720347472,0.16099215266304803,0.21566010039267325,0.04764979522922177,-0.008818023138356926,-0.1705056077622242
-0.16772075443480394,-0.1716829323613124,-0.03704627072869245,0.20981115898265404,-0.08042388657813976,-0.08485924029614537,0.3281830113632706,0.12310798671723913,0.16279795774103614,0.007571432894257888,-0.031039540528462233,-0.06811494194822522
-0.19855799432129065,-0.20355785651515992,-0.03704627072869245,0.24536496980342914,-0.09887562893118511,-0.10398061805604064,0.3016853720347472,0.10416590374433468,0.16279795774103614,0.007571432894257888,-0.053261057918567535,-0.042517275494725476
-0.26023247409426403,-0.20355785651515992,0.029276677412301503,0.2809187806242042,-0.17268259834336652,-0.06573786253625012,0.3281830113632706,0.08522382077143023,0.1804186719582485,0.027610614061739827,-0.07548257530867285,-0.1705056077622242
-0.2910697139807507,-0.1716829323613124,0.09559962555329544,0.2809187806242042,-0.2280378254025026,-0.008373729256564336,0.3281830113632706,0.06628173779852578,0.1804186719582485,0.007571432894257888,-0.09770409269877815,-0.1705056077622242
-0.19855799432129065,-0.012308311592074865,0.16192257369428942,0.13870353734110388,-0.20958608304945725,0.12547591506270248,0.22219245404917723,-0.009486594093092014,0.1804186719582485,0.007571432894257888,-0.07548257530867285,0.05987339031927351
-0.19855799432129065,-0.07605815989976988,0.09559962555329544,0.17425734816187896,-0.17268259834336652,0.048990404023121444,0.010211339420990504,-0.06631284301180536,0.12755652930661138,-0.03250692944070599,-0.09770409269877815,-0.016919609041225726
-0.10604627466183056,-0.20355785651515992,-0.13653069294018336,0.1920342535722665,0.011834825187087025,-0.16134475133572643,-0.06928157856457952,-0.10419700895761425,0.021832244003337137,-0.07258529177566987,-0.11992561008888346,-0.2217009406692237
-0.10604627466183056,-0.20355785651515992,-0.13653069294018336,0.1920342535722665,0.011834825187087025,-0.16134475133572643,-0.016286299907532834,-0.14208117490342315,-0.04865061286551236,-0.15274201644559762,-0.23103319703941,-0.4264822722972217
-0.13688351454831724,-0.29918262897670245,-0.20285364108117732,0.26314187521381666,0.03028656754013238,-0.2569516401352027,-0.016286299907532834,-0.1231390919305187,-0.06627132708272473,-0.15274201644559762,-0.2532547144295153,-0.2217009406692237
-0.16772075443480394,-0.29918262897670245,-0.16969216701068032,0.2809187806242042,-0.00661691716595833,-0.2378302623753075,-0.12227685722162619,-0.14208117490342315,-0.11913346973436187,-0.2529379222830073,-0.3199192665998312,-0.2217009406692237
-0.19855799432129065,-0.26730770482285493,-0.1033692188696864,0.2809187806242042,-0.061972144225094394,-0.1804661290956217,-0.06928157856457952,-0.10419700895761425,-0.06627132708272473,-0.19282037878056152,-0.2976977492097259,-0.4264822722972217
-0.19855799432129065,-0.26730770482285493,-0.1033692188696864,0.2809187806242042,-0.061972144225094394,-0.1804661290956217,-0.06928157856457952,-0.0852549259847098,0.00421152978612476,-0.11266365411063374,-0.2532547144295153,-0.4264822722972217
-0.22939523420777733,-0.29918262897670245,-0.1033692188696864,0.3164725914449793,-0.08042388657813976,-0.19958750685551696,0.03670897874951384,-0.0852549259847098,0.03945295822054951,-0.07258529177566987,-0.16436864486909408,-0.14490794130872445
-0.19855799432129065,-0.26730770482285493,-0.1033692188696864,0.2809187806242042,-0.061972144225094394,-0.1804661290956217,-0.016286299907532834,-0.06631284301180536,0.03945295822054951,-0.05254611060818793,-0.11992561008888346,-0.1193102748552247
-0.26023247409426403,-0.20355785651515992,0.029276677412301503,0.2809187806242042,-0.17268259834336652,-0.06573786253625012,0.010211339420990504,-0.0852549259847098,0.07469438665497424,-0.0926244729431518,-0.16436864486909408,-0.2728962735762232
-0.3835814336402108,-0.20355785651515992,0.16192257369428942,0.3520264022657544,-0.32029653716772943,0.010747648503330924,0.010211339420990504,-0.10419700895761425,0.09231510087218663,-0.0926244729431518,-0.1865901622591994,-0.32409160648322266
-0.4452559134131842,-0.26730770482285493,0.16192257369428942,0.42313402390730454,-0.3572000218738201,-0.0274951070164596,0.08970425740656052,-0.1610232578763276,0.05707367243776188,-0.1327028352781157,-0.2532547144295153,-0.19610327421572396
-0.4452559134131842,-0.58605694636133,-0.16969216701068032,0.6009030780111799,-0.17268259834336652,-0.40992266221436485,0.1956948147206539,-0.17996534084923205,0.00421152978612476,-0.27297710345048926,-0.3421407839899365,-0.19610327421572396
-0.5069303931861576,-0.6179318705151775,-0.13653069294018336,0.6542337942423426,-0.2280378254025026,-0.40992266221436485,0.22219245404917723,-0.14208117490342315,-0.013409184431087615,-0.27297710345048926,-0.3643623013800418,-0.3496892729367224
-0.4452559134131842,-0.6179318705151775,-0.20285364108117732,0.6186799834215675,-0.1542308559903212,-0.44816541773415536,0.16919717539213053,-0.1231390919305187,-0.013409184431087615,-0.2529379222830073,-0.3643623013800418,-0.47767760520422115
-0.3835814336402108,-0.58605694636133,-0.23601511515167428,0.5653492671904049,-0.09887562893118511,-0.44816541773415536,0.11620189673508387,-0.10419700895761425,-0.013409184431087615,-0.2529379222830073,-0.3199192665998312,-0.3496892729367224
-0.41441867352669753,-0.58605694636133,-0.20285364108117732,0.5831261726007925,-0.13577911363727582,-0.4290440399742601,0.08970425740656052,-0.1231390919305187,-0.031029898648299987,-0.2529379222830073,-0.3199192665998312,-0.19610327421572396
-0.4452559134131842,-0.5541820222074825,-0.13653069294018336,0.5831261726007925,-0.20958608304945725,-0.3716799066945743,0.11620189673508387,-0.1231390919305187,-0.013409184431087615,-0.2328987411155254,-0.3421407839899365,-0.3496892729367224
-0.568604872959131,-0.58605694636133,-0.03704627072869245,0.6720106996527302,-0.33874827952077474,-0.3334371511747838,0.1426995360636072,-0.0852549259847098,-0.013409184431087615,-0.2328987411155254,-0.3421407839899365,-0.4264822722972217
-0.6611165926185911,-0.6179318705151775,0.029276677412301503,0.7431183212942803,-0.43100699128600156,-0.31431577341488853,0.08970425740656052,-0.06631284301180536,-0.013409184431087615,-0.2529379222830073,-0.3643623013800418,-0.32409160648322266
-0.568604872959131,-0.6179318705151775,-0.07020774479918943,0.6897876050631176,-0.32029653716772943,-0.3716799066945743,0.06320661807803718,-0.06631284301180536,-0.04865061286551236,-0.2529379222830073,-0.3643623013800418,-0.32409160648322266
