Lead_1,Lead_2,Lead_3,Lead_4,Lead_5,Lead_6,Lead_7,Lead_8,Lead_9,Lead_10,Lead_11,Lead_12
-0.4760931532996709,-0.33105755313054996,0.16192257369428942,0.4586878347280796,-0.37565176422686547,-0.10398061805604064,0.22219245404917723,0.21781840158176138,0.07469438665497424,-0.15274201644559762,-0.11992561008888346,-0.14490794130872445
-0.4760931532996709,-0.33105755313054996,0.09559962555329544,0.4586878347280796,-0.37565176422686547,-0.10398061805604064,0.22219245404917723,0.21781840158176138,0.07469438665497424,-0.15274201644559762,-0.11992561008888346,-0.1193102748552247
-0.4760931532996709,-0.33105755313054996,0.06243815148279847,0.4586878347280796,-0.37565176422686547,-0.10398061805604064,0.22219245404917723,0.21781840158176138,0.07469438665497424,-0.15274201644559762,-0.11992561008888346,-0.09371260840172496
-0.4760931532996709,-0.33105755313054996,0.06243815148279847,0.4586878347280796,-0.37565176422686547,-0.10398061805604064,0.22219245404917723,0.19887631860885693,0.05707367243776188,-0.15274201644559762,-0.11992561008888346,-0.09371260840172496
-0.4760931532996709,-0.33105755313054996,0.029276677412301503,0.4586878347280796,-0.37565176422686547,-0.10398061805604064,0.22219245404917723,0.17993423563595248,0.03945295822054951,-0.15274201644559762,-0.11992561008888346,-0.09371260840172496
-0.5377676330726443,-0.394807401438245,0.029276677412301503,0.5297954563696298,-0.4125552489329562,-0.14222337357583117,0.22219245404917723,0.17993423563595248,0.03945295822054951,-0.19282037878056152,-0.11992561008888346,-0.09371260840172496
-0.5994421128456177,-0.45855724974594,0.029276677412301503,0.6009030780111799,-0.44945873363904687,-0.1804661290956217,0.22219245404917723,0.17993423563595248,0.03945295822054951,-0.2328987411155254,-0.11992561008888346,-0.09371260840172496
-0.4760931532996709,-0.3629324772843975,-0.0038847966581954723,0.4764647401384672,-0.3572000218738201,-0.14222337357583117,0.2751877327062239,0.17993423563595248,0.07469438665497424,-0.19282037878056152,-0.09770409269877815,-0.042517275494725476
-0.3527441937537241,-0.26730770482285493,-0.03704627072869245,0.3520264022657544,-0.2649413101085933,-0.10398061805604064,0.3281830113632706,0.17993423563595248,0.109935815089399,-0.15274201644559762,-0.07548257530867285,0.00867805741227402
-0.3527441937537241,-0.23543278066900744,-0.0038847966581954723,0.33424949685536687,-0.28339305246163865,-0.06573786253625012,0.3281830113632706,0.16099215266304803,0.109935815089399,-0.15274201644559762,-0.07548257530867285,0.00867805741227402
-0.3527441937537241,-0.20355785651515992,0.029276677412301503,0.3164725914449793,-0.30184479481468407,-0.0274951070164596,0.3281830113632706,0.14205006969014358,0.109935815089399,-0.15274201644559762,-0.07548257530867285,0.00867805741227402
-0.41441867352669753,-0.20355785651515992,0.09559962555329544,0.3520264022657544,-0.37565176422686547,0.010747648503330924,0.2751877327062239,0.14205006969014358,0.12755652930661138,-0.1327028352781157,-0.053261057918567535,0.034275723865773766
-0.4760931532996709,-0.20355785651515992,0.16192257369428942,0.38758021308652946,-0.44945873363904687,0.048990404023121444,0.22219245404917723,0.14205006969014358,0.14517724352382377,-0.11266365411063374,-0.031039540528462233,0.05987339031927351
-0.3527441937537241,-0.1398080082074649,0.09559962555329544,0.2809187806242042,-0.33874827952077474,0.048990404023121444,0.22219245404917723,0.12310798671723913,0.14517724352382377,-0.0926244729431518,-0.008818023138356926,0.05987339031927351
-0.22939523420777733,-0.07605815989976988,0.029276677412301503,0.17425734816187896,-0.2280378254025026,0.048990404023121444,0.22219245404917723,0.10416590374433468,0.14517724352382377,-0.07258529177566987,0.013403494251748381,0.05987339031927351
-0.22939523420777733,-0.07605815989976988,0.029276677412301503,0.17425734816187896,-0.2280378254025026,0.048990404023121444,0.3016853720347472,0.06628173779852578,0.14517724352382377,-0.07258529177566987,0.035625011641853686,0.11106872322627301
-0.22939523420777733,-0.07605815989976988,0.029276677412301503,0.17425734816187896,-0.2280378254025026,0.048990404023121444,0.3811782900203173,0.028397571852716883,0.14517724352382377,-0.07258529177566987,0.05784652903195899,0.1622640561332725
-0.13688351454831724,0.019566612561772643,0.029276677412301503,0.06759591569955371,-0.17268259834336652,0.10635453730280722,0.3811782900203173,-0.009486594093092014,0.16279795774103614,-0.05254611060818793,0.10228956381216961,0.1622640561332725
-0.04437179488885716,0.11519138502331518,0.029276677412301503,-0.039065516762771535,-0.061972144225094394,0.16371867058249298,0.3811782900203173,-0.04737076003890091,0.1804186719582485,-0.03250692944070599,0.14673259859238022,0.1622640561332725
-0.04437179488885716,0.2108161574848577,0.12876109962379242,-0.09239623299393417,-0.11732737128423046,0.2784469371418646,0.3811782900203173,-0.06631284301180536,0.1804186719582485,0.027610614061739827,0.21339715076269614,0.26465472194727147
-0.04437179488885716,0.3064409299464002,0.22824552183528335,-0.1457269492250968,-0.11732737128423046,0.3931752037012361,0.3811782900203173,-0.0852549259847098,0.1804186719582485,0.08772815756418564,0.2800617029330121,0.36704538776127044
0.01730268488411623,0.4339406265617903,0.2945684699762773,-0.25238838168742206,-0.11732737128423046,0.5079034702606077,0.4871688473344106,-0.10419700895761425,0.23328081460988562,0.1278065198991495,0.3022832203231174,0.3926430542147702
0.07897716465708962,0.5614403231771803,0.36089141811727127,-0.3590498141497473,-0.11732737128423046,0.6226317368199793,0.5931594046485039,-0.1231390919305187,0.2861429572615227,0.16788488223411338,0.3245047377132227,0.41824072066826995
0.4798612831814167,0.6251901714848753,0.06243815148279847,-0.5901495844847854,0.2517074757766766,0.4887820925007124,0.3811782900203173,-0.21784950679504095,0.23328081460988562,0.16788488223411338,0.3245047377132227,0.41824072066826995
0.8190709219327703,0.6889400197925704,-0.23601511515167428,-0.8212493548198234,0.6207423228375837,0.3549324481814456,0.16919717539213053,-0.3125599216595632,0.1804186719582485,0.16788488223411338,0.3245047377132227,0.41824072066826995
0.5723730028408768,0.7208149439464179,0.06243815148279847,-0.6968110169471106,0.30706270283581266,0.5461462257803982,0.3016853720347472,-0.33150200463246765,0.1804186719582485,0.20796324456907725,0.3911692898835386,0.5206313864822689
0.3256750837489832,0.7526898681002654,0.36089141811727127,-0.5723726790743978,-0.00661691716595833,0.7373600033793509,0.43417356867736395,-0.3504440876053721,0.1804186719582485,0.24804160690404115,0.4578338420538545,0.623022052296268
0.4181868034084433,0.8164397164079604,0.3277299440467743,-0.6612572061263355,0.0671900522462231,0.7564813811392461,0.43417356867736395,-0.38832825355118095,0.16279795774103614,0.24804160690404115,0.5022768768340652,0.623022052296268
0.5106985230679033,0.8801895647156553,0.2945684699762773,-0.7501417331782733,0.14099702165840453,0.7756027588991414,0.43417356867736395,-0.42621241949698985,0.14517724352382377,0.24804160690404115,0.5467199116142758,0.623022052296268
0.5106985230679033,0.8801895647156553,0.2945684699762773,-0.7501417331782733,0.14099702165840453,0.7756027588991414,0.43417356867736395,-0.4451545024698943,0.12755652930661138,0.24804160690404115,0.5467199116142758,0.623022052296268
0.5106985230679033,0.8801895647156553,0.2945684699762773,-0.7501417331782733,0.14099702165840453,0.7756027588991414,0.43417356867736395,-0.46409658544279875,0.109935815089399,0.24804160690404115,0.5467199116142758,0.623022052296268
0.5106985230679033,0.8164397164079604,0.22824552183528335,-0.7145879223574981,0.17790050636449523,0.6991172478595603,0.43417356867736395,-0.46409658544279875,0.09231510087218663,0.20796324456907725,0.5022768768340652,0.5974243858427681
0.5106985230679033,0.7526898681002654,0.16192257369428942,-0.679034111536723,0.21480399107058593,0.6226317368199793,0.43417356867736395,-0.46409658544279875,0.07469438665497424,0.16788488223411338,0.4578338420538545,0.5718267193892684
0.4798612831814167,0.7526898681002654,0.19508404776478638,-0.6612572061263355,0.17790050636449523,0.6417531145798746,0.3811782900203173,-0.38832825355118095,0.07469438665497424,0.16788488223411338,0.4356123246637492,0.5462290529357687
0.44902404329492995,0.7526898681002654,0.22824552183528335,-0.643480300715948,0.14099702165840453,0.6608744923397698,0.3281830113632706,-0.3125599216595632,0.07469438665497424,0.16788488223411338,0.4133908072736439,0.5206313864822689
0.3256750837489832,0.5295653990233328,0.12876109962379242,-0.447934341201685,0.12254527930535916,0.46966071474081716,0.2751877327062239,-0.29361783868665875,0.03945295822054951,0.08772815756418564,0.3022832203231174,0.3926430542147702
0.20232612420303642,0.3064409299464002,0.029276677412301503,-0.25238838168742206,0.1040935369523138,0.2784469371418646,0.22219245404917723,-0.2746757557137543,0.00421152978612476,0.007571432894257888,0.19117563337259083,0.26465472194727147
0.20232612420303642,0.2108161574848577,-0.07020774479918943,-0.19905766545625941,0.15944876401144986,0.16371867058249298,0.11620189673508387,-0.21784950679504095,-0.013409184431087615,-0.03250692944070599,0.12451108120227491,0.13666638967977274
0.20232612420303642,0.11519138502331518,-0.16969216701068032,-0.1457269492250968,0.21480399107058593,0.048990404023121444,0.010211339420990504,-0.1610232578763276,-0.031029898648299987,-0.07258529177566987,0.05784652903195899,0.00867805741227402
-0.013534555002370467,0.051441536715620156,-0.0038847966581954723,0.014265199468391093,-0.00661691716595833,0.10635453730280722,0.06320661807803718,-0.0852549259847098,-0.031029898648299987,-0.07258529177566987,0.05784652903195899,-0.016919609041225726
-0.22939523420777733,-0.012308311592074865,0.16192257369428942,0.17425734816187896,-0.2280378254025026,0.16371867058249298,0.11620189673508387,-0.009486594093092014,-0.013409184431087615,-0.07258529177566987,0.05784652903195899,-0.042517275494725476
-0.22939523420777733,-0.1398080082074649,0.06243815148279847,0.1920342535722665,-0.1542308559903212,0.010747648503330924,0.11620189673508387,0.009455488879812434,-0.013409184431087615,-0.07258529177566987,-0.008818023138356926,-0.1193102748552247
-0.22939523420777733,-0.26730770482285493,-0.03704627072869245,0.29869568603459173,-0.11732737128423046,-0.14222337357583117,0.11620189673508387,0.028397571852716883,-0.013409184431087615,-0.0926244729431518,-0.07548257530867285,-0.14490794130872445
-0.26023247409426403,-0.26730770482285493,0.06243815148279847,0.26314187521381666,-0.20958608304945725,-0.08485924029614537,0.1426995360636072,0.028397571852716883,-0.013409184431087615,-0.0926244729431518,-0.07548257530867285,-0.14490794130872445
-0.3527441937537241,-0.26730770482285493,0.16192257369428942,0.29869568603459173,-0.30184479481468407,-0.0274951070164596,0.16919717539213053,0.04733965482562133,-0.013409184431087615,-0.0926244729431518,-0.07548257530867285,-0.14490794130872445
-0.3527441937537241,-0.23543278066900744,0.19508404776478638,0.2809187806242042,-0.32029653716772943,0.010747648503330924,0.16919717539213053,0.10416590374433468,0.00421152978612476,-0.0926244729431518,-0.07548257530867285,-0.14490794130872445
-0.26023247409426403,-0.20355785651515992,0.22824552183528335,0.26314187521381666,-0.32029653716772943,0.048990404023121444,0.16919717539213053,0.16099215266304803,0.021832244003337137,-0.0926244729431518,-0.07548257530867285,-0.14490794130872445
-0.07520903477534385,-0.20355785651515992,0.029276677412301503,0.15648044275149142,-0.09887562893118511,-0.06573786253625012,0.1426995360636072,0.14205006969014358,0.021832244003337137,-0.1327028352781157,-0.11992561008888346,-0.14490794130872445
0.10981440454357631,-0.1716829323613124,-0.16969216701068032,0.032042104878778635,0.12254527930535916,-0.1804661290956217,0.11620189673508387,0.14205006969014358,0.021832244003337137,-0.17278119761307958,-0.16436864486909408,-0.14490794130872445
-0.07520903477534385,-0.23543278066900744,-0.07020774479918943,0.1920342535722665,-0.043520401872049044,-0.1804661290956217,0.11620189673508387,0.14205006969014358,0.00421152978612476,-0.17278119761307958,-0.1865901622591994,-0.14490794130872445
-0.26023247409426403,-0.33105755313054996,0.029276677412301503,0.33424949685536687,-0.20958608304945725,-0.1804661290956217,0.11620189673508387,0.12310798671723913,0.00421152978612476,-0.17278119761307958,-0.2088116796493047,-0.14490794130872445
-0.26023247409426403,-0.33105755313054996,0.029276677412301503,0.33424949685536687,-0.20958608304945725,-0.1804661290956217,0.11620189673508387,0.12310798671723913,0.00421152978612476,-0.15274201644559762,-0.2088116796493047,-0.14490794130872445
-0.26023247409426403,-0.33105755313054996,0.029276677412301503,0.3164725914449793,-0.20958608304945725,-0.1804661290956217,0.11620189673508387,0.12310798671723913,0.00421152978612476,-0.15274201644559762,-0.2088116796493047,-0.1705056077622242
-0.26023247409426403,-0.33105755313054996,-0.0038847966581954723,0.33424949685536687,-0.1911343406964119,-0.2187088846154122,0.11620189673508387,0.12310798671723913,0.00421152978612476,-0.15274201644559762,-0.2088116796493047,-0.1705056077622242
-0.26023247409426403,-0.3629324772843975,-0.03704627072869245,0.3520264022657544,-0.17268259834336652,-0.2569516401352027,0.11620189673508387,0.10416590374433468,0.00421152978612476,-0.15274201644559762,-0.2088116796493047,-0.1705056077622242
-0.26023247409426403,-0.3629324772843975,-0.03704627072869245,0.3520264022657544,-0.17268259834336652,-0.2569516401352027,0.11620189673508387,0.10416590374433468,0.00421152978612476,-0.17278119761307958,-0.2088116796493047,-0.14490794130872445
-0.26023247409426403,-0.3629324772843975,-0.03704627072869245,0.3520264022657544,-0.17268259834336652,-0.2569516401352027,0.11620189673508387,0.10416590374433468,0.00421152978612476,-0.19282037878056152,-0.2088116796493047,-0.14490794130872445
-0.26023247409426403,-0.33105755313054996,-0.0038847966581954723,0.3164725914449793,-0.1911343406964119,-0.2187088846154122,0.1426995360636072,0.08522382077143023,0.00421152978612476,-0.19282037878056152,-0.23103319703941,-0.1705056077622242
-0.22939523420777733,-0.26730770482285493,0.029276677412301503,0.29869568603459173,-0.20958608304945725,-0.1804661290956217,0.16919717539213053,0.08522382077143023,0.00421152978612476,-0.19282037878056152,-0.2532547144295153,-0.19610327421572396
-0.22939523420777733,-0.26730770482285493,0.029276677412301503,0.2809187806242042,-0.20958608304945725,-0.16134475133572643,0.16919717539213053,0.08522382077143023,0.00421152978612476,-0.19282037878056152,-0.2532547144295153,-0.19610327421572396
-0.22939523420777733,-0.26730770482285493,0.029276677412301503,0.2809187806242042,-0.20958608304945725,-0.16134475133572643,0.16919717539213053,0.06628173779852578,0.00421152978612476,-0.19282037878056152,-0.2532547144295153,-0.19610327421572396
-0.2910697139807507,-0.26730770482285493,0.06243815148279847,0.33424949685536687,-0.2649413101085933,-0.16134475133572643,0.1426995360636072,0.06628173779852578,0.00421152978612476,-0.19282037878056152,-0.23103319703941,-0.2217009406692237
-0.3527441937537241,-0.29918262897670245,0.09559962555329544,0.38758021308652946,-0.32029653716772943,-0.14222337357583117,0.11620189673508387,0.06628173779852578,0.00421152978612476,-0.19282037878056152,-0.23103319703941,-0.24729860712272345
-0.2910697139807507,-0.29918262897670245,0.029276677412301503,0.33424949685536687,-0.24648956775554795,-0.1804661290956217,0.11620189673508387,0.06628173779852578,0.00421152978612476,-0.19282037878056152,-0.23103319703941,-0.2728962735762232
-0.22939523420777733,-0.26730770482285493,-0.03704627072869245,0.2809187806242042,-0.17268259834336652,-0.2187088846154122,0.11620189673508387,0.06628173779852578,0.00421152978612476,-0.17278119761307958,-0.23103319703941,-0.29849394002972296
